Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
a28f7368-0306-4d20-855f-285a1a09c09c 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Zay Jones,Bills,2018,WR,16,15,23,56.0,11.0,7.0,652.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
e0a27785-ab78-4d51-8a8e-8fb9896956fd 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Malachi Dupre,Bills,2017,WR,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,
e0a27785-ab78-4d51-8a8e-8fb9896956fd 2018 de760528-1dc0-416a-a978-b510d20692ff,Malachi Dupre,Cardinals,2018,WR,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
2d52ede5-1c65-4f18-a8ac-9306192ef625 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,JoJo Natson,Jets,2017,WR,7,0,23,2.0,0.0,0.0,18.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,
2d52ede5-1c65-4f18-a8ac-9306192ef625 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,JoJo Natson,Rams,2018,WR,13,0,24,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
6335a39b-9cb4-4703-bed9-1835b9fc4791 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Chad Hansen,Jets,2017,WR,15,1,22,9.0,1.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,
6335a39b-9cb4-4703-bed9-1835b9fc4791 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Chad Hansen,Patriots,2018,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
938b363a-6967-4cef-bcd2-bb358a9f6c98 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,John Ross,Bengals,2017,WR,3,1,22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
938b363a-6967-4cef-bcd2-bb358a9f6c98 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,John Ross,Bengals,2018,WR,13,10,23,21.0,5.0,7.0,210.0,,,4.0,2.25,0.0,0.0,0.0,9.0,,,,,,,,,,,,
c5a8b02c-d380-4f22-a690-b335001de8b7 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Josh Malone,Bengals,2017,WR,11,7,21,6.0,0.0,1.0,63.0,,,2.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
c5a8b02c-d380-4f22-a690-b335001de8b7 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Josh Malone,Bengals,2018,WR,9,0,22,1.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,
9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,JuJu Smith-Schuster,Steelers,2017,WR,14,7,21,58.0,6.0,7.0,917.0,,,,,,,,,,,,,,,,,,,,
9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,JuJu Smith-Schuster,Steelers,2018,WR,16,13,22,111.0,16.0,7.0,1426.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,
a2368d42-9e6b-4268-883a-f23ef7ef5638 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Krishawn Hogan,Colts,2017,WR,2,0,22,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
a2368d42-9e6b-4268-883a-f23ef7ef5638 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Krishawn Hogan,Colts,2018,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
046c51bc-319e-4fbb-9cf3-f6ab808b8edf 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Dede Westbrook,Jaguars,2017,WR,7,5,24,27.0,2.0,1.0,339.0,1.0,0.0,,,,,,,,,,,,,,,,,,
046c51bc-319e-4fbb-9cf3-f6ab808b8edf 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Dede Westbrook,Jaguars,2018,WR,16,9,25,66.0,7.0,5.0,717.0,3.0,2.0,9.0,10.889,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
a02175de-7356-40c9-a14f-f90de29830d7 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Max McCaffrey,Jaguars,2017,WR,5,0,23,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
a02175de-7356-40c9-a14f-f90de29830d7 2017 f0e724b0-4cbf-495a-be47-013907608da9,Max McCaffrey,49ers,2017,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
a02175de-7356-40c9-a14f-f90de29830d7 2018 f0e724b0-4cbf-495a-be47-013907608da9,Max McCaffrey,49ers,2018,WR,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,
a0498a95-9dc3-4df5-8f51-a1564fb3de57 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jaydon Mickens,Jaguars,2017,WR,10,0,23,6.0,2.0,2.0,77.0,4.0,2.0,,,,,,,,,,,,,,,,,,
a0498a95-9dc3-4df5-8f51-a1564fb3de57 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jaydon Mickens,Jaguars,2018,WR,6,0,24,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
a8c96abf-a911-47a0-ac16-dd51a8782b5e 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Keelan Cole,Jaguars,2017,WR,16,6,24,42.0,3.0,3.0,748.0,2.0,1.0,,,,,,,,,,,,,,,,,,
a8c96abf-a911-47a0-ac16-dd51a8782b5e 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Keelan Cole,Jaguars,2018,WR,16,11,25,38.0,5.0,1.0,491.0,2.0,2.0,,,,,,,,,,,,,,,,,,
c57b1184-e381-40cc-b603-f703e10d3fad 2017 82d2d380-3834-4938-835f-aec541e5ece7,Andy Jones,Texans,2017,WR,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
c57b1184-e381-40cc-b603-f703e10d3fad 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Andy Jones,Lions,2017,WR,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,
c57b1184-e381-40cc-b603-f703e10d3fad 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Andy Jones,Lions,2018,WR,8,3,24,11.0,1.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,
29972cbe-2912-49df-916b-200eead9a218 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Taywan Taylor,Titans,2017,WR,16,4,22,16.0,0.0,1.0,231.0,,,8.0,5.375,0.0,0.0,0.0,43.0,,,,,,,,,,,,
29972cbe-2912-49df-916b-200eead9a218 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Taywan Taylor,Titans,2018,WR,13,5,23,37.0,4.0,1.0,466.0,1.0,1.0,,,,,,,,,,,,,,,,,,
e21e9081-44aa-464b-8d3e-83918d48b921 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Corey Davis,Titans,2017,WR,11,9,22,34.0,2.0,0.0,375.0,1.0,1.0,,,,,,,,,,,,,,,,,,
e21e9081-44aa-464b-8d3e-83918d48b921 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Corey Davis,Titans,2018,WR,16,16,23,65.0,7.0,4.0,891.0,1.0,0.0,6.0,9.167,0.0,0.0,0.0,55.0,,,,,,,,,,,,
6130be96-edf3-4361-b666-860c4ec46e7d 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Isaiah McKenzie,Broncos,2017,WR,11,0,22,4.0,1.0,0.0,29.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
6130be96-edf3-4361-b666-860c4ec46e7d 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Isaiah McKenzie,Bills,2018,WR,7,1,23,18.0,0.0,0.0,179.0,2.0,1.0,10.0,6.6,3.0,0.0,2.0,66.0,,,,,,,,,,,,
6130be96-edf3-4361-b666-860c4ec46e7d 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Isaiah McKenzie,Broncos,2018,WR,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,
77c7d2cf-2cbf-4901-8a42-863720980754 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Hunter Sharp,Broncos,2017,WR,1,0,23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
77c7d2cf-2cbf-4901-8a42-863720980754 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Hunter Sharp,Giants,2017,WR,2,1,23,5.0,1.0,1.0,54.0,,,,,,,,,,,,,,,,,,,,
77c7d2cf-2cbf-4901-8a42-863720980754 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Hunter Sharp,Bengals,2018,WR,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
12f27311-7cd6-4ca5-ba7d-571e9de5e1eb 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Mike Williams,Chargers,2017,WR,10,1,23,11.0,1.0,0.0,95.0,,,,,,,,,,,,,,,,,,,,
12f27311-7cd6-4ca5-ba7d-571e9de5e1eb 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Mike Williams,Chargers,2018,WR,16,5,24,43.0,7.0,10.0,664.0,,,7.0,4.0,1.0,0.0,1.0,28.0,,,,,,,,,,,,
5f424505-f29f-433c-b3f2-1a143a04a010 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Keenan Allen,Chargers,2017,WR,16,15,25,102.0,11.0,6.0,1393.0,1.0,0.0,2.0,4.5,0.0,0.0,0.0,9.0,,,,,,,,,,,,
5f424505-f29f-433c-b3f2-1a143a04a010 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Keenan Allen,Chargers,2018,WR,16,14,26,97.0,9.0,6.0,1196.0,3.0,1.0,9.0,8.333,0.0,0.0,0.0,75.0,,,,,,,,,,,,
61194d09-1caf-4bd6-9ff2-a6b1601a1839 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Dontrelle Inman,Chargers,2017,WR,4,0,28,2.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,
61194d09-1caf-4bd6-9ff2-a6b1601a1839 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Dontrelle Inman,Bears,2017,WR,8,7,28,23.0,3.0,1.0,334.0,,,,,,,,,,,,,,,,,,,,
61194d09-1caf-4bd6-9ff2-a6b1601a1839 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Dontrelle Inman,Colts,2018,WR,9,4,29,28.0,5.0,3.0,304.0,,,,,,,,,,,,,,,,,,,,
a6fe5f18-d78d-4a56-aea2-ef4bed7e647a 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Tyrell Williams,Chargers,2017,WR,16,15,25,43.0,0.0,4.0,728.0,1.0,1.0,,,,,,,,,,,,,,,,,,
a6fe5f18-d78d-4a56-aea2-ef4bed7e647a 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Tyrell Williams,Chargers,2018,WR,16,10,26,41.0,3.0,5.0,653.0,2.0,0.0,2.0,7.5,0.0,0.0,0.0,15.0,,,,,,,,,,,,
11b9bcde-b2c8-412b-9689-4420182ca928 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Marcus Kemp,Chiefs,2017,WR,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,
11b9bcde-b2c8-412b-9689-4420182ca928 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Marcus Kemp,Chiefs,2018,WR,16,0,23,1.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,
3d655ae8-d510-47d4-b5ab-936cd6a492f1 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Jehu Chesson,Chiefs,2017,WR,12,1,24,2.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,
3d655ae8-d510-47d4-b5ab-936cd6a492f1 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Jehu Chesson,Redskins,2018,WR,12,0,25,1.0,0.0,0.0,7.0,,,1.0,-4.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,
36f62824-1cdb-4e9e-8a11-55df97e562b9 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Noah Brown,Cowboys,2017,WR,13,1,21,4.0,0.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,
36f62824-1cdb-4e9e-8a11-55df97e562b9 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Noah Brown,Cowboys,2018,WR,8,2,22,5.0,2.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,
4f4f888c-08d3-4ea8-ab8f-0ddcf8bf195e 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Lance Lenoir Jr.,Cowboys,2017,WR,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,
4f4f888c-08d3-4ea8-ab8f-0ddcf8bf195e 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Lance Lenoir Jr.,Cowboys,2018,WR,7,0,23,,,,,,,,,,,,,,,,,,,,,,,,
6259f62d-e16f-4369-a3be-ca02f79f3026 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Ryan Switzer,Cowboys,2017,WR,16,0,23,6.0,1.0,0.0,41.0,1.0,1.0,4.0,1.25,0.0,0.0,0.0,5.0,,,,,,,,,,,,
6259f62d-e16f-4369-a3be-ca02f79f3026 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Ryan Switzer,Steelers,2018,WR,16,1,24,36.0,5.0,1.0,253.0,2.0,0.0,6.0,3.5,0.0,0.0,0.0,21.0,,,,,,,,,,,,
93cb5790-1012-4c42-bccb-5748c27ba7d6 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Mack Hollins,Eagles,2017,WR,16,0,24,16.0,0.0,1.0,226.0,0.0,0.0,,,,,,,,,,,,,,,,,,
93cb5790-1012-4c42-bccb-5748c27ba7d6 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Mack Hollins,Eagles,2018,WR,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
c58e6a2c-2206-4d42-b368-fe6f0ecb1262 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Shelton Gibson,Eagles,2017,WR,5,0,23,2.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,
c58e6a2c-2206-4d42-b368-fe6f0ecb1262 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Shelton Gibson,Eagles,2018,WR,15,0,24,1.0,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,
fcfa9d4b-3e09-46ac-b4b6-77d70a5f304c 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Marcus Johnson,Eagles,2017,WR,10,0,23,5.0,0.0,0.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,,,
fcfa9d4b-3e09-46ac-b4b6-77d70a5f304c 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Marcus Johnson,Colts,2018,WR,5,0,24,6.0,0.0,1.0,102.0,,,1.0,-2.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,
659d31a3-9c62-4e3d-a0ea-b2e4967d6947 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Kenny Golladay,Lions,2017,WR,11,5,24,28.0,2.0,3.0,477.0,,,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
659d31a3-9c62-4e3d-a0ea-b2e4967d6947 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Kenny Golladay,Lions,2018,WR,15,13,25,70.0,6.0,5.0,1063.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,
16cd3b59-18a2-40a0-9236-e222bed17044 2017 33405046-04ee-4058-a950-d606f8c30852,Stacy Coley,Vikings,2017,WR,4,0,23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
16cd3b59-18a2-40a0-9236-e222bed17044 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Stacy Coley,Giants,2018,WR,1,0,24,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
16cd3b59-18a2-40a0-9236-e222bed17044 2018 33405046-04ee-4058-a950-d606f8c30852,Stacy Coley,Vikings,2018,WR,2,0,24,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
baa61bb5-f8d0-4f90-bbe2-028576b8d33d 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Chris Godwin,Buccaneers,2017,WR,16,2,21,34.0,2.0,1.0,525.0,0.0,0.0,,,,,,,,,,,,,,,,,,
baa61bb5-f8d0-4f90-bbe2-028576b8d33d 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Chris Godwin,Buccaneers,2018,WR,16,5,22,59.0,10.0,7.0,842.0,4.0,1.0,,,,,,,,,,,,,,,,,,
ee8800ba-af54-4d69-9182-63fd0f789551 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Bobo Wilson,Buccaneers,2017,WR,3,1,22,1.0,1.0,1.0,18.0,,,3.0,2.667,0.0,0.0,0.0,8.0,,,,,,,,,,,,
ee8800ba-af54-4d69-9182-63fd0f789551 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Bobo Wilson,Buccaneers,2018,WR,5,0,23,4.0,0.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,
1283923a-9716-4936-920a-a57f019bb2e8 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Marvin Hall,Falcons,2017,WR,8,0,24,2.0,1.0,1.0,60.0,,,,,,,,,,,,,,,,,,,,
1283923a-9716-4936-920a-a57f019bb2e8 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Marvin Hall,Falcons,2018,WR,16,0,25,10.0,0.0,1.0,149.0,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
66a21b6d-97e5-4732-8bb0-062145d6bbc6 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Curtis Samuel,Panthers,2017,WR,9,4,21,15.0,0.0,0.0,115.0,,,4.0,16.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,
66a21b6d-97e5-4732-8bb0-062145d6bbc6 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Curtis Samuel,Panthers,2018,WR,13,8,22,39.0,8.0,5.0,494.0,1.0,1.0,8.0,10.5,1.0,0.0,2.0,84.0,,,,,,,,,,,,
dd2a688f-343d-4ea7-9508-4640cdbc1b1e 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Mose Frazier,Panthers,2017,WR,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,
dd2a688f-343d-4ea7-9508-4640cdbc1b1e 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Mose Frazier,Panthers,2018,WR,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,
4316bbf5-0d02-4392-9fbc-33be86f87446 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Austin Carr,Saints,2017,WR,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,
4316bbf5-0d02-4392-9fbc-33be86f87446 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Austin Carr,Saints,2018,WR,14,2,25,9.0,2.0,2.0,97.0,,,,,,,,,,,,,,,,,,,,
30641ad1-3511-48a4-a63a-95c88846b705 2017 f0e724b0-4cbf-495a-be47-013907608da9,Victor Bolden Jr.,49ers,2017,WR,9,0,22,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
30641ad1-3511-48a4-a63a-95c88846b705 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Victor Bolden Jr.,Bills,2018,WR,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,
30641ad1-3511-48a4-a63a-95c88846b705 2018 f0e724b0-4cbf-495a-be47-013907608da9,Victor Bolden Jr.,49ers,2018,WR,4,0,23,1.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,
3e2e74e9-18a8-4275-9437-b275db27e2ff 2017 f0e724b0-4cbf-495a-be47-013907608da9,Trent Taylor,49ers,2017,WR,15,1,23,43.0,5.0,2.0,430.0,1.0,1.0,,,,,,,,,,,,,,,,,,
3e2e74e9-18a8-4275-9437-b275db27e2ff 2018 f0e724b0-4cbf-495a-be47-013907608da9,Trent Taylor,49ers,2018,WR,14,0,24,26.0,1.0,1.0,215.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5aba3610-ab55-4922-ac46-806ded5eb8bf 2017 f0e724b0-4cbf-495a-be47-013907608da9,Kendrick Bourne,49ers,2017,WR,11,0,22,16.0,3.0,0.0,257.0,0.0,0.0,,,,,,,,,,,,,,,,,,
5aba3610-ab55-4922-ac46-806ded5eb8bf 2018 f0e724b0-4cbf-495a-be47-013907608da9,Kendrick Bourne,49ers,2018,WR,16,8,23,42.0,9.0,4.0,487.0,1.0,0.0,,,,,,,,,,,,,,,,,,
35c970b1-cd2c-42b8-bcb6-e0b8dbe39423 2017 de760528-1dc0-416a-a978-b510d20692ff,Chad Williams,Cardinals,2017,WR,6,1,23,3.0,0.0,0.0,31.0,,,2.0,16.5,0.0,0.0,0.0,33.0,,,,,,,,,,,,
35c970b1-cd2c-42b8-bcb6-e0b8dbe39423 2018 de760528-1dc0-416a-a978-b510d20692ff,Chad Williams,Cardinals,2018,WR,10,7,24,17.0,0.0,1.0,171.0,,,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
2806e915-c46f-492f-8a29-71d3a85e5620 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Cooper Kupp,Rams,2017,WR,15,6,24,62.0,12.0,5.0,869.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2806e915-c46f-492f-8a29-71d3a85e5620 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Cooper Kupp,Rams,2018,WR,8,8,25,40.0,5.0,6.0,566.0,,,4.0,6.25,1.0,0.0,0.0,25.0,,,,,,,,,,,,
682eda79-0026-4ad8-8f45-a61ce42cb908 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Josh Reynolds,Rams,2017,WR,16,1,22,11.0,3.0,1.0,104.0,,,,,,,,,,,,,,,,,,,,
682eda79-0026-4ad8-8f45-a61ce42cb908 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Josh Reynolds,Rams,2018,WR,16,8,23,29.0,7.0,5.0,402.0,,,2.0,4.0,1.0,0.0,0.0,8.0,,,,,,,,,,,,
aecc1809-4628-4c3a-8b2b-c8f2858d2492 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,David Moore,Seahawks,2017,WR,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,
aecc1809-4628-4c3a-8b2b-c8f2858d2492 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,David Moore,Seahawks,2018,WR,16,7,23,26.0,6.0,5.0,445.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,
14b0de01-a0f1-491f-86fe-01f83478046d 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Cam Phillips,Bills,2018,WR,2,0,23,1.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,
17f52030-0a86-408d-b7e3-194ed4374fbb 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Foster,Bills,2018,WR,13,3,24,27.0,4.0,3.0,541.0,,,,,,,,,,,,,,,,,,,,
aec7472c-3e0b-443f-8c48-cd8cf0e9734c 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Da'Mari Scott,Bills,2018,WR,3,0,23,,,,,,,,,,,,,,,,,,,,,,,,
aec7472c-3e0b-443f-8c48-cd8cf0e9734c 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Da'Mari Scott,Browns,2018,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
f7ff7599-a175-4a0c-b887-3ae9e596fc64 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Ray-Ray McCloud,Bills,2018,WR,10,1,22,5.0,0.0,0.0,36.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
73af6932-2701-470e-9668-02d6cb35a5c9 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Isaiah Ford,Dolphins,2018,WR,1,0,22,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
a4290c7e-ffc0-4f5b-a442-b1d821c24f88 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Deontay Burnett,Jets,2018,WR,5,1,21,10.0,0.0,0.0,143.0,,,,,,,,,,,,,,,,,,,,
d5d86ddc-97e5-4acf-867f-a2a741071c22 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,J.J. Jones,Jets,2018,WR,1,0,26,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,
d5d86ddc-97e5-4acf-867f-a2a741071c22 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,J.J. Jones,Chargers,2018,WR,3,0,26,,,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
18f0bd30-1432-4fae-9cb4-c212bad6d0bb 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Braxton Berrios,Patriots,2018,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
396c3f6d-db27-431e-a3fa-e5a6c12eba7a 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Darren Andrews,Patriots,2018,WR,0,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,
6a8b0081-6ac5-4eb7-8840-8fd633568e78 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Cody Hollister,Patriots,2018,WR,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
ab9cf0fc-f4e4-4d18-8132-97e518eb14f3 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Riley McCarron,Patriots,2018,WR,1,0,25,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,
75a646ac-b2d2-42d9-91c7-3b00fdf71ef9 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Auden Tate,Bengals,2018,WR,7,0,21,4.0,2.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,
0b4213fc-6c2a-477d-b4c0-0983e16aa3fb 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Blake Jackson,Browns,2018,WR,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
6e01959d-9860-49e4-a997-eee257718812 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Damion Ratley,Browns,2018,WR,13,3,23,13.0,1.0,0.0,144.0,,,,,,,,,,,,,,,,,,,,
